user,click,like,age,gender,friend_cnt,sns_like_cnt,sns_comment_cnt,pre_click,treat
1006,0,0,33,1,161,35,78,0,1
1009,0,0,22,1,81,58,115,0,0
1010,0,0,44,2,255,155,182,1,0
1016,0,0,25,2,185,34,276,0,0
1017,0,0,16,1,637,218,273,0,0
1019,0,0,24,2,702,34,476,0,0
1020,0,0,26,2,327,130,332,0,0
1021,0,1,21,2,245,92,86,0,0
1022,0,0,32,1,249,57,29,0,0
1023,0,0,30,2,521,72,97,0,1
1025,0,0,27,1,731,56,72,0,0
1026,1,0,27,1,272,42,61,1,0
1028,0,0,26,1,110,42,9,0,1
1029,0,0,29,2,1221,226,483,0,0
1030,0,0,25,2,135,45,61,0,0
1031,0,0,27,2,338,319,633,0,0
1032,0,0,27,2,310,60,180,0,1
1033,0,0,26,2,417,95,130,0,0
1034,1,0,29,1,707,316,476,1,0
1035,0,0,45,1,247,47,16,0,0
1036,0,0,32,2,333,95,100,0,0
1037,0,0,32,2,135,53,107,1,1
1039,0,0,28,1,1311,175,302,0,0
1041,0,0,19,2,423,143,208,0,0
1042,0,0,42,1,297,103,114,0,1
1043,0,0,21,1,98,50,57,0,0
1044,0,0,29,2,217,348,832,0,0
1045,0,0,24,2,145,96,38,0,1
1046,0,0,30,1,681,281,391,0,1
1047,0,0,22,1,909,107,82,0,0
1048,0,0,19,2,180,112,125,0,1
1050,0,0,24,1,919,100,542,0,1
1051,0,0,36,2,325,108,155,1,1
1053,0,0,36,1,570,56,85,0,1
1054,0,0,28,2,484,128,850,0,1
1055,0,0,29,1,241,51,54,0,0
1056,0,0,25,1,117,50,30,0,1
1057,0,0,29,2,414,202,311,0,1
1059,0,0,23,1,200,76,113,0,1
1060,0,0,19,2,149,74,31,0,1
1061,0,0,24,2,148,39,113,0,1
1064,0,0,33,1,397,69,46,0,1
1066,1,0,37,1,326,65,100,1,0
1067,0,0,22,1,355,44,116,0,0
1068,0,0,30,2,127,73,91,0,0
1070,0,0,26,1,265,47,180,0,0
1071,0,0,25,1,373,64,100,1,0
1072,0,0,26,2,129,44,73,0,1
1073,0,1,26,2,738,557,585,0,0
1076,0,0,23,1,529,34,25,0,0
1077,0,0,28,1,289,65,62,0,1
1078,0,0,34,2,332,343,826,0,0
1080,0,0,24,1,1590,3107,178,0,1
1081,0,1,29,2,127,79,77,0,1
1082,0,0,24,1,332,37,11,0,1
1084,0,0,18,1,317,186,316,0,0
1087,0,0,25,1,191,47,33,0,1
1089,0,0,13,2,126,52,120,0,1
1090,1,1,24,1,625,121,559,1,1
1091,0,0,28,1,4117,515,176,0,1
1092,0,0,29,2,241,145,180,0,1
1093,0,0,22,2,235,126,178,0,0
1094,0,0,22,2,228,173,213,0,0
1095,0,0,25,2,198,30,57,0,0
1096,0,0,35,2,553,133,256,0,0
1098,0,0,30,2,519,23,28,0,0
1101,0,0,26,2,1591,64,381,0,0
1103,0,0,25,1,518,213,681,0,0
1104,0,0,31,2,140,13,62,0,1
1105,0,0,29,2,935,135,321,0,0
1107,0,0,31,1,1997,71,87,0,1
1108,0,0,20,2,84,63,246,0,0
1110,0,0,25,2,537,336,714,0,0
1111,0,0,32,2,247,26,120,0,0
1112,0,0,21,1,391,282,914,0,1
1113,0,0,31,2,207,40,22,0,1
1115,1,0,24,1,492,35,81,1,1
1117,0,0,32,1,428,59,116,0,0
1118,0,0,37,2,867,90,326,0,1
1119,0,0,22,2,196,34,40,0,0
1120,1,0,34,1,340,25,97,1,0
1121,0,0,27,2,326,67,373,0,0
1122,0,0,24,1,2597,50,413,0,0
1124,0,0,30,1,344,32,185,0,0
1128,0,0,21,2,368,76,528,0,0
1130,0,0,49,2,554,83,168,0,0
1133,0,0,31,2,302,91,271,0,1
1135,0,0,26,1,507,75,167,0,1
1136,0,0,30,2,78,61,74,0,1
1137,0,0,23,1,546,50,23,0,0
1138,0,0,25,2,551,27,81,0,0
1140,0,0,29,2,428,49,179,0,1
1141,0,0,24,2,953,238,160,0,1
1142,0,0,20,2,238,118,64,0,1
1144,0,0,26,1,320,168,449,0,0
1146,0,0,24,2,261,91,65,0,0
1148,0,0,26,2,344,167,214,0,1
1149,0,0,27,2,253,68,33,0,1
1150,0,0,24,2,321,135,207,0,0
1151,1,0,37,2,157,57,78,1,1
1152,0,0,24,2,427,111,159,0,1
1153,0,0,39,1,580,63,78,0,1
1158,0,0,20,2,555,66,572,0,1
1164,0,0,22,1,170,24,20,0,1
1165,0,0,33,1,174,55,115,0,1
1166,0,0,31,1,599,28,138,0,0
1167,0,0,27,2,275,69,135,0,1
1168,0,0,26,1,291,66,249,0,0
1171,0,0,24,2,231,55,432,0,0
1172,1,0,34,1,741,33,138,1,1
1173,0,0,25,1,397,55,66,0,0
1180,0,0,32,1,994,545,358,0,0
1181,0,0,30,2,721,59,55,0,0
1182,0,0,26,1,265,187,244,0,1
1183,0,0,39,2,333,174,100,0,0
1185,0,0,30,2,208,158,191,0,0
1186,0,0,20,2,193,92,191,0,1
1187,0,0,30,2,215,62,66,0,0
1188,0,0,23,2,384,125,284,0,0
1190,0,0,34,1,448,130,103,0,0
1191,1,0,28,2,639,121,1584,1,0
1192,0,0,28,1,146,56,36,0,1
1193,0,0,27,2,156,60,27,0,1
1194,0,0,28,2,155,147,108,0,0
1195,0,0,23,1,655,246,576,0,1
1196,0,0,23,2,321,108,276,0,0
1200,0,0,29,2,474,94,85,0,0
1201,0,0,44,2,136,82,8,0,0
1202,0,0,31,2,377,101,63,0,0
1203,0,0,21,1,187,41,29,0,0
1204,0,0,35,2,1731,118,227,0,1
1205,0,0,30,2,327,196,365,0,0
1206,1,0,27,1,879,162,194,1,0
1207,0,0,28,2,378,71,568,0,0
1212,0,0,38,1,152,45,95,0,1
1213,0,0,26,2,672,181,233,0,0
1214,0,0,32,2,348,186,130,0,0
1216,0,0,15,1,145,112,131,0,1
1217,0,0,37,1,473,38,51,0,1
1218,0,0,27,2,467,49,84,0,1
1219,0,0,34,1,118,49,49,0,0
1220,0,0,30,2,87,106,86,0,1
1221,0,0,23,2,115,81,60,0,0
1222,0,0,22,2,412,76,60,0,1
1224,0,0,26,1,245,20,90,0,0
1225,0,0,24,2,133,52,87,0,0
1226,0,0,25,1,829,132,130,0,1
1227,0,0,27,1,583,43,44,0,0
1228,0,0,33,1,223,37,93,0,1
1229,0,0,40,1,191,31,8,0,1
1231,0,0,22,2,174,175,285,0,1
1232,0,0,29,1,236,103,101,0,1
1234,0,0,24,2,270,42,34,0,1
1236,0,0,24,2,220,27,77,0,1
1237,0,0,26,1,82,13,61,0,0
1239,0,0,31,1,202,37,226,0,1
1241,0,0,18,2,339,85,170,0,1
1242,0,0,26,1,455,100,343,0,1
1245,0,0,30,1,434,68,154,0,1
1247,0,0,23,2,177,184,145,0,0
1249,0,0,26,1,676,61,89,0,1
1251,0,0,23,2,327,44,96,0,0
1254,0,0,30,1,419,150,163,0,0
1256,0,0,25,1,438,77,102,0,1
1257,0,0,32,1,138,59,276,0,0
1258,0,0,41,2,207,90,106,0,1
1259,0,0,38,2,202,62,222,0,0
1262,0,0,30,1,364,55,60,0,1
1263,0,0,24,2,128,44,60,0,0
1265,0,0,23,1,324,205,1031,0,0
1266,1,0,24,1,196,22,87,1,0
1268,0,0,37,2,131,80,108,0,0
1273,0,0,21,1,88,54,25,0,1
1274,0,0,28,2,528,158,398,0,1
1275,0,0,27,2,303,21,115,0,0
1276,0,0,16,1,227,64,95,0,1
1277,0,0,23,1,306,81,254,0,0
1278,0,0,32,1,273,33,21,0,1
1279,0,0,23,2,616,203,287,0,0
1281,0,0,20,2,242,26,130,0,1
1282,0,1,20,2,337,87,188,0,0
1283,0,0,26,2,418,87,46,0,1
1284,0,0,23,1,230,57,125,0,1
1286,0,0,32,1,394,145,73,0,1
1287,0,0,23,1,338,116,135,0,1
1288,0,1,22,1,196,54,261,0,1
1290,0,0,22,2,155,38,63,0,0
1291,0,0,29,1,399,27,8,0,0
1293,0,0,18,2,269,212,127,0,0
1294,0,0,23,2,391,37,68,0,1
1295,0,0,28,2,1446,15,21,0,1
1298,0,0,18,1,179,46,97,0,1
1299,0,0,36,2,320,132,94,0,1
1300,0,0,32,2,712,124,95,0,1
1301,0,0,28,1,47,42,23,0,0
1304,0,0,23,2,523,273,749,0,0
1306,0,0,22,2,168,35,30,0,0
1307,0,0,34,1,213,23,45,0,1
1308,0,0,29,1,268,30,109,0,1
1311,0,0,20,1,247,71,259,0,0
1312,0,0,24,1,409,76,209,0,1
1313,0,0,39,1,148,58,15,0,1
1314,0,0,28,1,400,133,170,0,0
1315,0,0,23,2,334,142,533,0,1
1316,0,0,23,1,792,146,353,0,0
1319,0,0,21,2,226,88,190,0,0
1321,0,0,24,2,491,205,416,0,1
1322,0,0,26,2,140,67,137,0,0
1324,0,0,25,2,410,123,163,0,0
1325,0,0,30,1,196,100,258,0,1
1326,0,0,29,1,1027,67,202,0,0
1327,0,0,29,2,402,423,828,1,0
1331,0,0,24,1,154,53,54,0,1
1332,0,0,26,2,243,93,126,0,1
1333,0,0,41,1,1195,124,90,0,1
1334,0,0,29,2,67,62,122,0,1
1335,0,0,26,1,471,145,268,0,0
1336,1,0,23,2,305,42,124,1,1
1337,0,0,22,2,350,94,198,0,0
1338,0,0,25,2,259,100,57,0,0
1341,0,0,20,1,183,105,244,0,0
1342,0,0,21,2,168,38,22,0,0
1343,0,0,18,2,131,23,55,0,0
1344,0,0,30,2,1717,1044,865,0,1
1347,0,0,23,1,534,71,124,0,1
1348,0,0,27,1,502,78,81,0,0
1349,0,0,22,2,112,33,128,0,0
1350,0,0,25,1,201,59,63,0,0
1351,0,0,31,2,129,50,111,0,0
1352,0,0,30,2,277,100,112,0,0
1353,0,1,31,1,467,97,255,0,0
1354,0,0,30,2,935,342,606,0,1
1356,0,0,25,1,554,86,467,0,0
1357,0,0,26,2,221,92,93,0,0
1358,0,0,23,2,314,51,104,0,1
1359,0,0,32,1,631,35,57,0,1
1361,0,0,32,2,511,180,432,0,0
1362,0,0,35,1,501,25,42,0,1
1363,0,0,27,2,175,53,36,0,1
1365,0,0,32,1,779,51,29,0,1
1366,0,0,24,2,488,54,23,0,0
1367,0,0,20,2,294,360,639,0,0
1371,0,0,30,2,417,191,229,0,0
1372,0,0,37,2,689,91,600,0,0
1373,0,0,38,2,1122,77,80,0,1
1374,0,0,25,2,137,13,184,0,1
1375,0,0,31,1,364,39,35,0,0
1378,0,0,25,2,276,54,101,0,0
1380,0,0,16,1,360,95,315,0,1
1382,0,0,25,1,553,320,200,0,1
1384,0,0,42,1,347,36,33,0,1
1385,0,0,36,1,241,40,14,0,1
1386,0,0,29,2,226,171,243,0,1
1388,0,0,35,2,662,62,189,0,1
1389,0,0,26,1,179,50,53,0,0
1390,0,0,33,1,273,82,153,0,1
1391,0,0,48,1,1682,74,217,0,1
1392,0,0,22,2,466,55,147,0,0
1393,0,0,37,2,56,45,50,1,1
1395,0,0,36,1,283,45,50,0,1
1396,0,0,24,1,274,70,43,0,1
1398,0,0,19,1,82,58,21,0,0
1399,0,0,25,1,422,74,69,0,1
1400,0,0,25,2,294,18,139,0,0
1401,0,0,27,2,319,121,354,0,0
1402,0,0,27,2,1977,71,370,0,0
1403,0,0,34,2,143,71,62,0,1
1408,0,0,17,1,94,3,51,0,1
1409,1,0,30,2,159,153,52,1,1
1411,0,0,28,2,205,47,67,0,0
1412,0,0,28,2,158,44,57,0,1
1413,0,0,31,2,92,15,83,0,0
1414,0,0,26,2,419,217,282,0,1
1415,0,0,35,2,329,55,90,0,0
1416,0,0,31,2,457,113,137,0,0
1421,0,0,21,1,188,73,219,0,0
1423,1,0,19,1,264,211,1702,1,0
1424,0,0,23,2,379,74,139,0,0
1427,0,0,24,2,296,148,174,0,1
1428,0,0,29,1,188,133,102,0,1
1431,0,0,35,2,276,68,122,0,0
1433,0,0,38,2,542,154,342,0,1
1434,0,0,25,1,330,50,47,0,0
1438,0,0,21,2,167,40,105,0,0
1439,0,0,29,1,2030,138,350,0,0
1440,0,0,42,1,992,317,395,0,0
1442,0,0,36,2,208,26,129,0,0
1443,0,0,42,1,289,44,18,0,0
1444,0,0,32,2,264,16,70,0,0
1446,0,0,29,2,294,83,100,0,1
1447,0,0,27,1,478,122,147,0,1
1448,0,0,21,1,192,40,126,0,1
1450,0,0,30,2,427,41,154,0,0
1452,0,0,32,1,259,46,50,0,1
1454,0,0,25,2,273,61,44,0,1
1455,0,0,26,1,701,90,74,0,0
1456,0,0,32,2,231,160,162,0,1
1458,0,0,25,1,162,21,211,0,0
1459,0,0,26,2,184,29,53,0,1
1460,0,0,26,2,243,113,221,0,1
1461,0,0,26,2,276,144,448,0,0
1462,0,0,15,1,507,72,113,0,1
1463,0,0,32,2,371,214,727,0,0
1465,0,0,35,1,134,26,38,0,0
1466,0,0,24,2,168,10,55,0,1
1468,0,0,32,1,318,40,19,0,0
1469,0,0,30,1,1227,520,653,0,0
1470,0,0,26,1,1010,13,31,0,0
1473,1,0,36,1,551,47,95,1,0
1474,0,0,19,2,452,48,119,0,0
1475,0,0,30,2,327,73,99,0,1
1477,0,0,28,2,507,85,128,0,1
1478,0,0,19,2,297,107,168,0,1
1480,0,0,18,1,264,70,62,0,0
1481,1,0,47,1,70,23,22,1,0
1484,0,0,26,1,340,62,59,0,1
1486,0,0,28,1,385,70,147,0,0
1487,0,0,23,2,40,7,6,0,1
1490,0,0,29,1,834,348,151,0,1
1491,0,0,33,1,587,47,47,0,0
1493,0,1,27,2,246,97,197,0,0
1494,0,0,24,2,232,40,28,0,1
1495,0,0,23,2,525,27,79,0,0
1496,0,0,24,1,235,114,136,0,1
1498,0,0,28,1,273,13,54,0,1
1499,0,0,32,2,911,487,235,0,1
1500,0,0,19,2,174,82,171,0,1
1503,0,0,26,1,149,36,51,0,0
1504,0,0,31,2,595,250,603,0,1
1505,0,0,24,2,203,22,327,0,0
1507,0,0,25,2,388,74,76,0,0
1508,0,0,28,2,1041,149,649,0,1
1509,0,0,27,2,825,95,302,0,1
1510,0,0,29,1,293,230,247,0,1
1511,0,0,38,2,404,73,25,0,0
1512,0,0,27,2,464,32,156,0,0
1513,0,0,30,1,476,69,129,0,1
1514,0,0,25,2,537,227,695,0,1
1515,0,0,27,2,386,20,65,0,0
1516,0,0,28,2,397,64,110,0,1
1517,0,0,24,1,115,10,40,0,1
1518,0,0,39,1,453,33,71,0,0
1519,0,0,35,1,541,170,147,0,1
1520,0,0,30,2,288,57,129,0,0
1521,0,0,26,2,203,132,210,0,1
1522,0,0,29,1,677,121,192,0,0
1524,0,0,30,1,808,88,87,0,0
1525,0,0,36,1,891,110,81,0,1
1526,0,0,25,1,292,50,46,0,1
1528,0,0,39,2,311,51,65,0,1
1530,0,0,25,2,568,96,630,0,1
1531,0,0,45,2,339,46,75,0,0
1532,0,0,24,2,252,76,58,0,1
1534,0,0,24,1,237,9,46,0,1
1536,0,0,27,1,138,8,63,0,1
1537,0,0,22,2,293,18,29,0,0
1538,0,0,12,1,2997,30,31,0,0
1539,1,0,22,1,748,31,51,1,1
1540,1,0,32,1,236,17,71,1,0
1542,0,0,26,2,160,64,181,0,0
1543,0,0,26,2,149,33,112,0,1
1546,0,0,47,2,472,380,131,0,0
1548,0,0,22,2,153,27,16,0,1
1549,0,0,29,1,164,26,60,0,0
1550,0,0,30,1,60,24,16,0,0
1551,0,0,26,2,158,29,97,0,0
1554,0,0,29,2,190,43,76,0,1
1556,0,0,42,2,190,62,71,0,1
1558,0,0,29,1,296,65,115,0,1
1559,0,1,25,1,611,25,299,0,1
1561,0,0,25,2,153,29,50,0,0
1563,0,0,22,2,78,7,44,0,0
1564,0,0,30,2,400,62,126,0,1
1566,0,0,19,2,169,47,84,0,0
1568,0,0,35,2,479,68,261,0,0
1570,0,0,27,2,563,812,1338,0,0
1572,0,0,30,1,165,36,80,0,1
1573,0,0,31,1,244,38,78,0,1
1575,0,0,26,2,85,48,39,0,1
1576,0,0,39,2,260,103,25,0,0
1577,0,0,20,1,133,59,20,0,1
1578,0,0,35,2,972,189,303,0,1
1579,0,0,37,1,371,47,94,0,0
1581,0,0,27,2,307,112,147,0,0
1585,0,0,29,1,169,50,35,0,1
1586,0,0,33,2,260,166,170,0,0
1587,0,0,31,2,270,70,79,0,0
1588,0,0,25,1,132,275,176,0,0
1590,0,0,24,2,364,109,242,0,0
1591,0,0,28,1,1309,55,121,0,0
1593,0,0,25,2,501,184,635,0,1
1595,0,0,19,1,103,50,66,0,0
1596,0,0,34,2,511,42,111,0,0
1597,0,0,24,1,280,336,389,0,0
1598,0,0,21,1,4712,1491,499,0,1
1599,0,0,28,1,441,47,139,0,0
1601,0,0,20,1,220,49,95,0,1
1605,0,0,31,1,512,22,32,0,0
1606,0,0,24,1,270,472,192,0,1
1607,0,0,29,2,498,70,407,0,0
1609,0,0,19,2,201,27,201,0,1
1611,0,0,27,1,383,20,12,0,0
1612,0,0,34,2,1103,238,233,0,1
1619,0,0,22,2,358,61,124,0,1
1621,0,0,27,2,1267,179,115,0,1
1623,0,0,32,1,262,163,413,0,0
1625,0,0,26,2,256,52,56,0,0
1627,0,0,33,2,340,56,175,0,0
1629,0,0,27,1,219,23,23,0,1
1630,0,0,25,2,225,66,128,0,0
1632,0,0,27,2,280,119,190,0,0
1634,0,0,28,2,218,77,84,0,1
1636,0,1,23,2,347,103,126,0,0
1637,0,0,30,2,275,72,331,0,0
1638,0,0,25,2,693,225,344,0,1
1639,0,0,22,2,415,405,458,0,0
1640,0,0,37,1,359,15,80,0,0
1642,0,0,23,1,277,117,148,0,1
1644,0,0,26,2,227,48,171,0,0
1646,0,0,35,1,274,16,38,0,1
1647,0,0,25,1,165,75,33,0,1
1648,0,0,23,2,509,316,623,0,0
1650,0,0,24,2,872,305,283,0,0
1651,0,0,26,1,234,33,165,0,0
1652,0,0,29,1,224,219,51,0,0
1653,0,0,22,2,366,51,324,0,0
1654,0,0,27,2,294,69,199,0,1
1655,0,0,28,2,220,128,100,0,0
1656,0,0,18,2,320,58,68,0,0
1657,0,0,18,2,106,19,30,0,0
1658,0,0,53,1,272,674,42,0,1
1659,0,0,27,2,590,66,185,0,0
1660,0,0,29,2,409,374,398,0,1
1661,0,0,22,2,219,42,267,0,1
1662,0,0,27,1,834,49,99,0,0
1664,0,0,25,2,457,42,343,0,0
1665,0,0,46,2,378,59,66,0,1
1666,0,0,25,2,187,41,84,0,0
1668,0,0,30,2,159,46,45,0,0
1672,0,0,30,1,160,55,231,0,1
1673,0,0,25,1,241,55,692,0,1
1676,0,0,30,1,564,41,113,0,0
1677,0,0,28,2,518,107,350,0,1
1678,0,0,39,2,128,3,48,0,0
1679,0,0,35,1,154,85,250,0,1
1681,0,0,31,2,836,146,534,0,0
1682,1,0,23,1,1194,153,61,1,0
1683,0,0,26,1,324,51,232,0,1
1684,0,0,29,1,280,23,215,0,1
1685,0,0,32,1,2107,30,215,0,0
1687,0,1,27,1,405,66,128,0,1
1688,0,0,36,2,500,259,249,0,0
1689,0,0,26,2,249,53,198,0,0
1690,0,0,29,2,216,141,56,0,0
1691,0,0,28,1,420,78,193,0,0
1693,0,0,38,1,293,49,35,0,1
1694,0,0,16,2,1090,532,176,0,0
1695,0,0,27,2,346,194,493,0,0
1696,0,0,26,1,100,42,48,0,0
1697,0,0,38,2,263,67,66,0,0
1698,0,0,31,2,240,35,161,0,0
1699,0,0,37,1,152,75,124,0,1
1700,0,0,28,2,308,136,343,0,0
1703,0,0,28,2,340,82,196,0,0
1704,0,0,26,2,89,40,101,1,1
1706,0,0,33,1,208,82,185,0,1
1708,0,0,36,1,345,88,174,0,1
1711,0,0,22,2,905,157,213,0,0
1712,0,0,32,2,158,3,39,0,1
1713,0,0,27,2,394,92,396,0,1
1715,0,0,22,1,371,97,64,0,0
1716,0,0,20,2,380,76,155,0,0
1717,0,0,27,1,169,39,72,0,0
1718,0,0,37,1,368,50,160,0,0
1719,0,0,32,1,302,80,58,0,0
1720,0,0,27,2,443,97,142,0,1
1721,0,0,26,1,354,146,113,0,0
1722,1,0,25,2,262,70,269,1,1
1723,0,0,30,1,413,132,175,0,1
1724,0,0,20,1,399,120,284,0,0
1725,0,0,49,2,1237,113,138,0,0
1728,0,0,27,2,159,77,74,0,1
1729,0,0,26,2,426,55,129,0,1
1730,0,0,27,2,151,81,60,0,1
1731,0,0,31,2,242,254,231,0,0
1733,0,0,22,2,329,89,176,0,0
1736,0,0,27,1,961,51,136,0,0
1738,0,0,38,1,562,42,48,0,0
1739,0,0,39,2,262,48,126,0,1
1741,0,0,20,1,356,34,174,0,0
1743,0,0,46,2,778,413,149,0,1
1744,0,0,22,1,111,38,102,0,1
1746,0,0,26,2,234,21,25,0,0
1748,0,0,31,2,494,81,270,0,0
1749,0,0,34,2,152,27,161,0,1
1750,0,0,30,2,160,99,124,0,1
1751,0,0,25,2,743,179,505,0,0
1752,0,0,18,2,314,275,460,0,0
1753,0,0,27,2,371,65,492,0,1
1757,0,0,34,1,795,48,52,0,1
1758,0,0,35,1,106,42,48,0,0
1761,0,0,25,2,170,77,273,0,0
1763,0,0,47,1,254,25,43,0,0
1765,0,0,23,2,383,33,186,0,0
1766,0,0,22,1,401,607,858,0,1
1768,0,0,26,2,440,132,108,0,1
1769,0,1,25,1,346,195,213,0,0
1770,0,0,25,2,147,51,142,0,0
1772,0,0,21,1,421,31,450,0,0
1773,0,0,25,2,276,27,57,0,0
1775,1,0,27,1,405,43,70,1,1
1777,0,0,28,2,145,207,471,0,1
1780,0,0,25,2,179,17,17,0,0
1781,0,0,44,2,141,49,89,0,1
1782,0,0,22,2,299,60,488,1,1
1785,0,0,19,2,151,45,101,0,0
1786,0,1,31,2,388,221,406,0,0
1787,1,0,27,1,455,48,132,1,0
1788,0,0,31,1,610,51,265,0,1
1789,0,0,28,2,572,72,225,1,1
1790,0,0,34,1,399,53,96,0,1
1792,0,0,21,2,337,99,230,0,0
1793,0,0,19,1,217,154,223,0,0
1794,0,0,18,2,290,410,252,0,1
1795,0,0,35,2,476,386,889,0,0
1798,0,0,41,2,333,215,1051,0,0
1799,0,0,23,2,123,154,234,0,0
1800,0,0,23,2,211,19,74,0,1
1802,1,0,37,1,635,98,113,1,1
1803,0,0,22,2,1791,25,23,0,1
1804,0,0,30,1,164,64,423,0,1
1806,0,0,27,2,806,101,63,0,1
1808,0,0,24,2,257,36,54,1,0
1812,0,0,25,2,489,176,263,0,1
1813,0,0,31,2,395,17,45,0,1
1814,0,0,32,2,343,27,221,0,1
1817,0,1,26,2,306,56,68,0,1
1820,0,0,22,2,321,48,191,0,0
1821,0,0,32,2,411,89,442,0,1
1822,0,0,33,1,474,78,92,0,0
1823,0,0,32,2,214,25,90,0,1
1824,0,0,27,2,450,126,306,0,1
1825,0,0,30,1,1186,54,45,0,1
1827,0,0,33,2,153,85,257,0,0
1828,0,0,17,2,280,14,62,0,0
1829,0,0,22,2,224,47,120,0,0
1831,0,0,21,2,349,106,250,0,0
1832,0,0,22,1,232,75,124,0,1
1833,0,0,26,2,219,36,49,0,1
1835,0,0,21,2,257,38,96,0,1
1836,0,0,21,2,195,24,91,0,1
1838,1,0,35,1,461,72,76,1,0
1839,0,1,30,1,5021,47,128,0,1
1840,0,0,30,1,111,15,45,0,0
1841,0,0,22,2,1488,238,190,0,1
1843,0,0,29,1,241,180,319,0,0
1846,0,0,19,1,430,137,840,0,1
1847,0,0,29,1,280,37,41,0,1
1848,0,0,33,1,216,101,168,0,1
1849,0,1,36,2,245,80,79,0,1
1850,0,0,24,2,183,91,116,0,1
1854,0,0,23,1,361,41,122,0,0
1856,0,0,39,1,494,161,217,0,1
1858,1,0,31,2,116,42,24,1,0
1859,0,0,27,1,344,186,159,0,1
1860,0,0,25,1,531,27,460,1,0
1861,0,0,22,2,734,145,336,0,1
1862,0,0,33,1,495,190,133,0,0
1863,0,0,35,1,470,96,472,0,1
1865,0,0,31,2,293,31,138,0,1
1868,0,0,20,1,663,1109,633,0,0
1869,0,0,31,2,394,326,910,0,1
1870,0,0,30,2,144,60,159,0,1
1871,0,0,39,2,605,51,49,0,1
1872,0,0,20,1,338,815,606,0,1
1876,0,0,17,1,208,19,38,0,0
1878,0,0,40,2,1737,378,751,0,0
1879,0,0,18,1,195,48,55,0,1
1880,0,0,36,2,218,69,198,0,1
1881,0,0,34,1,256,27,32,0,0
1882,0,0,23,2,441,186,173,0,1
1883,0,0,30,2,298,47,40,0,0
1884,0,0,41,2,217,47,48,0,1
1886,0,0,25,2,284,111,166,0,0
1889,0,0,30,1,514,37,123,0,0
1890,0,1,23,2,295,76,822,0,1
1892,0,0,24,1,237,88,90,0,0
1893,0,0,29,2,1219,332,255,0,0
1894,0,0,29,1,190,34,71,0,0
1895,0,0,22,1,431,25,28,0,0
1897,0,0,23,2,441,41,136,0,1
1898,0,0,31,2,353,98,43,0,0
1899,0,0,19,2,103,58,53,0,1
1900,0,0,24,1,293,236,84,0,1
1901,0,0,43,2,509,171,203,0,0
1905,0,0,31,2,670,42,81,0,1
1906,0,0,31,1,546,506,156,0,1
1911,0,0,34,1,389,83,107,0,1
1912,0,0,40,2,241,123,121,0,1
1913,0,0,30,2,171,76,88,0,1
1914,0,0,31,2,500,244,641,0,0
1916,0,0,22,2,431,135,328,0,1
1918,0,0,31,1,328,28,52,0,1
1919,0,0,20,1,220,57,262,0,1
1924,0,0,29,2,666,89,303,0,0
1925,0,0,26,1,242,52,70,0,1
1928,0,0,26,2,144,52,77,0,0
1929,0,0,30,1,306,58,93,0,1
1932,0,0,30,1,744,26,69,0,1
1934,0,0,24,2,603,99,386,0,1
1935,0,0,40,1,543,17,28,0,0
1937,0,0,32,2,257,50,540,0,0
1938,0,0,32,2,254,107,793,0,0
1939,0,0,20,1,229,55,186,0,0
1940,0,0,26,2,294,150,200,0,1
1941,1,0,31,1,1058,67,54,1,1
1942,0,0,32,1,129,69,94,0,0
1943,0,0,20,2,333,49,64,0,1
1944,0,0,32,2,459,50,324,0,0
1946,0,0,23,1,647,36,345,0,1
1947,0,0,27,2,209,293,441,0,0
1949,0,0,38,2,679,369,142,0,1
1951,1,0,28,1,1043,56,114,1,0
1952,0,0,29,1,636,47,120,0,0
1953,0,0,30,1,349,112,62,0,1
1954,0,0,23,1,893,33,27,0,1
1955,0,0,36,2,233,268,196,0,1
1956,0,0,43,1,334,167,59,0,1
1960,0,0,37,2,164,105,258,0,0
1961,0,0,22,1,404,105,313,0,0
1962,0,0,30,1,1114,160,461,0,1
1965,0,0,31,1,130,11,27,0,1
1966,0,0,34,1,556,120,221,0,0
1967,0,0,27,2,1005,157,879,0,1
1968,0,0,23,2,265,171,626,0,0
1970,0,0,36,2,196,39,57,0,0
1971,0,0,29,1,160,40,52,0,1
1973,0,0,23,2,328,103,104,0,1
1974,0,0,26,1,331,96,107,0,1
1975,0,0,27,2,2775,50,55,0,1
1976,0,0,36,1,476,47,95,1,0
1977,0,0,29,2,149,179,146,0,0
1978,0,0,19,1,197,25,129,0,1
1979,0,0,27,1,1026,95,82,1,1
1980,0,0,23,1,219,61,132,0,0
1982,0,0,22,2,371,79,91,0,1
1983,0,0,32,2,304,55,29,0,1
1984,0,0,28,2,293,244,109,0,1
1985,0,0,28,2,128,131,156,0,0
1986,0,0,22,1,482,26,47,0,0
1987,0,0,29,1,463,82,290,0,1
1988,0,0,26,1,652,314,373,0,0
1989,0,0,32,1,606,194,114,0,0
1995,1,0,41,1,2029,69,483,1,1
1996,0,0,27,2,292,84,398,0,1
1997,0,0,17,2,437,112,173,0,0
1999,0,0,26,1,391,136,140,0,1
2000,0,0,37,1,654,354,89,0,1
2001,0,0,26,2,572,107,114,0,1
2002,0,0,35,1,556,417,234,0,0
2003,0,0,23,1,112,17,134,0,0
2004,0,0,29,2,408,36,43,0,1
